Set,Real,y_pred_random_forest
Train,1,2.532067702068116
Train,1,2.670701478162645
Train,1,2.64627574788492
Train,3,2.6571995962865578
Train,3,2.6822378461607017
Train,3,2.631920244196879
Train,2,2.667736723403106
Train,1,2.7641194125300093
Train,1,2.6413418228098053
Train,0,2.5776325516896486
Train,4,2.593933590719467
Train,2,2.72180380059249
Train,1,2.6252598284731734
Train,6,2.6601282820457794
Train,5,2.7446115812988654
Train,4,2.813285396073764
Train,3,2.5549434429546625
Train,2,2.636343942965115
Train,1,2.601165792142025
Train,2,2.719646768371474
Train,2,2.5614944440582628
Train,5,2.5605130715799573
Train,1,2.507344634841078
Train,4,2.778632273533024
Train,3,2.6457997890613374
Train,3,2.6270922908667997
Train,2,2.6819126760580314
Train,0,2.620782311741303
Train,4,2.7349253129670945
Train,1,2.7773053755038872
Train,2,2.7053278106184315
Train,2,2.6553873060378606
Train,6,2.754751871319292
Train,3,2.7129119151834264
Train,1,2.630833230763668
Train,0,2.591232462953233
Train,0,2.7207182189126398
Train,3,2.5512380886648955
Train,4,2.6865949841730825
Train,1,2.703960544020668
Train,1,2.604546060813795
Train,3,2.5982716614092123
Train,5,2.702776886833125
Train,0,2.604024220661458
Train,2,2.5767590830146374
Train,2,2.5011083575774196
Train,3,2.6020729490192376
Train,2,2.645590090728997
Train,3,2.4824610557574873
Train,0,2.681722197430223
Train,1,2.692427291314897
Train,4,2.837675766828405
Train,2,2.7718155847720967
Train,4,2.759485008712762
Train,4,2.6656336755671526
Train,4,2.7733345920947245
Train,1,2.7045776966452912
Train,2,2.734303275007877
Train,3,2.693754520830507
Train,4,2.7736444778642317
Train,0,2.6473153063680708
Train,3,2.580613890939963
Train,2,2.6657316529878834
Train,0,2.688939505237308
Train,1,2.7112545787392976
Train,4,2.65076167365176
Train,0,2.54947120097862
Train,2,2.6130371649130315
Train,0,2.681435078446466
Train,2,2.507606954994417
Train,2,2.664596719873607
Train,1,2.680408455555872
Train,3,2.6534696849752777
Train,4,2.716613023070751
Train,5,2.646884436517591
Train,5,2.733856802963702
Train,5,2.610434310418526
Train,1,2.576467597086769
Train,3,2.6087895201705065
Train,1,2.6837533408979657
Train,2,2.7089979658226184
Train,1,2.6360149190671276
Train,0,2.733645602166652
Train,1,2.6734478766260215
Train,4,2.739292663571446
Train,4,2.645801877943254
Train,0,2.650083608644043
Train,1,2.724964728515896
Train,2,2.7240598716551307
Train,0,2.723798204615314
Train,0,2.6557728028521628
Train,3,2.7373730516583006
Train,1,2.6780066073243542
Train,4,2.775586793287884
Train,3,2.625308487625135
Train,2,2.5960077502988
Train,4,2.7041182167871507
Train,4,2.6074525429877604
Train,3,2.7153399652293277
Train,6,2.617129366366655
Train,4,2.7542972180483627
Train,1,2.7256861978484666
Train,4,2.6302575376825725
Train,6,2.72021897257554
Train,5,2.6899015073545844
Train,2,2.7169296124376543
Train,5,2.649802058023565
Train,2,2.6502594731817286
Train,5,2.774596160551984
Train,4,2.663646678106093
Train,1,2.69563442584217
Train,3,2.7218991347622
Train,5,2.7085762275829364
Train,3,2.6794928954798127
Train,0,2.648605186357116
Train,1,2.7135248888390113
Train,2,2.689053290870031
Train,6,2.7521267209048776
Train,6,2.6661083380967647
Train,2,2.6378215164203556
Train,1,2.4623303890862074
Train,3,2.7622249917450183
Train,2,2.607450570003193
Train,1,2.7068619964325817
Train,4,2.640263317294992
Train,6,2.6965118893501456
Train,6,2.6359944828520327
Train,4,2.685185662276246
Train,1,2.7157435659525326
Train,2,2.68847627017193
Train,1,2.571305767085286
Train,2,2.7071140946994543
Train,3,2.7034122242253624
Train,0,2.734276376664409
Train,4,2.7060459149759755
Train,2,2.6294351039695982
Train,0,2.6899037624008724
Train,6,2.6557265377691657
Train,2,2.643046585224594
Train,5,2.602324898104832
Train,2,2.6623692598157773
Train,1,2.599661548127218
Train,0,2.718796523836085
Train,0,2.782861625099597
Train,3,2.7449661177203244
Train,2,2.5850133566759386
Train,4,2.6047734990722824
Train,4,2.734394606365038
Train,4,2.7011774574657568
Train,3,2.7413928980124935
Train,3,2.69950679231344
Train,6,2.665103528333221
Train,3,2.580264944084594
Train,2,2.7521202205047324
Train,2,2.665871909489713
Train,2,2.661118697957263
Train,4,2.816010324593989
Train,0,2.55488359580099
Train,2,2.792505674474669
Train,1,2.724927051999814
Train,5,2.635284417511116
Train,6,2.7697573572325846
Train,3,2.5909713556774925
Train,2,2.660587944913308
Train,4,2.6754726393115216
Train,4,2.72598981080304
Train,2,2.6616409636269323
Train,5,2.6747232648909467
Train,6,2.6622413783493473
Train,0,2.6383594555273997
Train,5,2.760667580848735
Train,3,2.727358638834754
Train,5,2.7029325290598574
Train,0,2.6793765677596406
Train,3,2.7197680195243197
Train,5,2.7066898004631734
Train,0,2.5929839273245716
Train,1,2.7143687833358223
Train,2,2.712386965013299
Train,2,2.6183189933894346
Train,5,2.61798953885206
Train,0,2.584288159856029
Train,5,2.7385127813818593
Train,4,2.735414794923512
Train,5,2.7241764517187312
Train,3,2.659795344088827
Train,5,2.67685744079503
Train,1,2.6567383904549904
Train,0,2.618867205683597
Train,0,2.5458366942385706
Train,2,2.6583520770568496
Train,1,2.5183989988029007
Train,3,2.6823472901665633
Train,4,2.629988994496183
Train,6,2.716471040749927
Train,6,2.758195033082792
Train,6,2.7475504507795443
Train,3,2.729018558953656
Train,2,2.6461374879811306
Train,3,2.676242783893512
Train,2,2.746434320784811
Train,0,2.6358810937114128
Train,2,2.67538106395677
Train,3,2.701305533228995
Train,5,2.5817192850020745
Train,4,2.677528445309867
Train,3,2.781606921341831
Train,2,2.6382049552353073
Train,6,2.7418933926624924
Train,3,2.6917667175709004
Train,4,2.701400185095277
Train,1,2.6004845068920117
Train,3,2.7009521472516385
Train,5,2.720292277404921
Train,2,2.7796593318165304
Train,2,2.7574956675119306
Train,3,2.626334003080235
Train,2,2.690337249742803
Train,4,2.718187689664885
Train,2,2.7124790211949312
Train,2,2.6206760883695632
Train,2,2.667063733701624
Train,0,2.5990167841346947
Train,6,2.697444309354995
Train,1,2.6393369373426854
Train,3,2.792031244541787
Train,0,2.628109558960736
Train,1,2.647977063865736
Train,3,2.753617418519424
Train,0,2.594843288359262
Train,2,2.6440555915800714
Train,5,2.651191650981569
Train,6,2.723877022067482
Train,1,2.701432108142825
Train,0,2.6075333044619673
Train,3,2.7769722862594284
Train,2,2.5813496111514276
Train,4,2.740185278854302
Train,5,2.7070759478751585
Train,5,2.8150218244523124
Train,3,2.716230760440685
Train,1,2.699174926415178
Train,6,2.71255633811704
Train,3,2.6623989021308914
Train,3,2.680684777390754
Train,3,2.6692005012762543
Train,0,2.5985242668139197
Train,1,2.62564713945235
Train,2,2.630921610964181
Train,1,2.6715834694474876
Train,1,2.7281677991858055
Train,6,2.6960243226965934
Train,2,2.693326126621621
Train,6,2.6969652300354285
Train,5,2.84251256644146
Train,2,2.5561317880506
Train,2,2.6436542404383623
Train,2,2.688630257065061
Train,2,2.6479227730839043
Train,3,2.57550537155195
Train,3,2.812742373664356
Train,6,2.750650757323093
Train,1,2.6457477821985953
Train,2,2.6720761834561118
Train,1,2.681625965046686
Train,0,2.608258062990783
Train,2,2.7248135095958577
Train,3,2.6078047990934023
Train,3,2.7260699508026778
Train,1,2.584345092969639
Train,0,2.5430265282648437
Train,1,2.634643534493654
Train,3,2.759387263248147
Train,5,2.6088002525045595
Train,1,2.7321241125253306
Train,4,2.6420865678762913
Train,5,2.7124504028859735
Train,2,2.571625960552601
Train,0,2.5212943338651295
Train,1,2.7322415639688176
Train,5,2.668390158407541
Train,1,2.70607272797574
Train,1,2.6088253312764387
Train,1,2.7234080273164305
Train,2,2.719900259099485
Train,2,2.620062757230477
Train,2,2.700196812110342
Train,5,2.705052935425262
Train,4,2.7084833633347696
Train,4,2.8076649874498356
Train,6,2.638287555422445
Train,1,2.7319575679410364
Train,3,2.6630307952613315
Train,4,2.7181257958114586
Train,2,2.73158332867037
Train,4,2.7564234101685927
Train,3,2.806094950987228
Train,0,2.5031012381594446
Train,2,2.737373964826341
Train,2,2.561292582683963
Train,2,2.733562826084257
Train,1,2.709545864188477
Train,2,2.6590335540256023
Train,3,2.6795610729042125
Train,1,2.6393135550837763
Train,0,2.603400746987922
Train,3,2.5803651394139138
Train,2,2.7040327326543014
Train,2,2.6623061013321427
Train,1,2.6340492659845625
Train,1,2.7090651237103027
Train,2,2.7308427575203766
Train,3,2.724743244804371
Train,3,2.632889198931797
Train,2,2.5491699786536786
Train,1,2.679314650130207
Train,2,2.756280864189327
Train,5,2.7008655491270366
Train,2,2.668624466953326
Train,1,2.7021239689084164
Train,2,2.7294209903047624
Train,4,2.716943282917919
Train,4,2.7966315138747184
Train,4,2.5775115414316287
Train,5,2.612134397825625
Train,1,2.7298316723143485
Train,1,2.624874186194751
Train,1,2.6540849441408834
Train,5,2.626830199421737
Train,2,2.6760488373542346
Train,0,2.574624258504769
Train,1,2.7979072168059753
Train,3,2.601027617507958
Train,3,2.675678389555108
Train,4,2.628511976308589
Train,1,2.645105711976813
Train,2,2.673010422615476
Train,5,2.7342521171382184
Train,3,2.7583756850659755
Train,2,2.7167481170288954
Train,3,2.592508226752191
Train,4,2.736073083333002
Train,1,2.7002602953539925
Train,1,2.7268737435298607
Train,5,2.5952123437695915
Train,4,2.5996884036138375
Train,2,2.7055754486090637
Train,0,2.7239199130027574
Train,1,2.6773382321288643
Train,3,2.508486320898763
Train,6,2.7079882713892185
Train,4,2.7481747807653756
Train,3,2.701527912465388
Train,2,2.6223627160962724
Train,0,2.6844585592184895
Train,6,2.643298495278318
Train,3,2.728924593668824
Train,4,2.611642406573672
Train,1,2.627152106283829
Train,5,2.6938038022027895
Train,3,2.696229449773282
Train,0,2.623416944697935
Train,2,2.6882312846595187
Train,3,2.7422715725208437
Train,5,2.7403505235503367
Train,2,2.696596345745623
Train,3,2.684343860748479
Train,1,2.739687068868595
Train,4,2.5780089071349277
Train,0,2.523294104264066
Train,1,2.66615462017291
Train,4,2.731991459514916
Train,4,2.7151520739080945
Train,3,2.5866436247235094
Train,1,2.733881171004033
Train,5,2.768764134078987
Train,1,2.702920055607567
Train,1,2.653678232504471
Train,5,2.720299704009869
Train,1,2.7370404572807545
Train,1,2.646493642060025
Train,3,2.774894020711691
Train,1,2.7301142777628997
Train,5,2.7461433850693986
Train,2,2.577978073750881
Train,5,2.655992444681329
Train,4,2.742869224003647
Train,5,2.5967104438791937
Train,4,2.6199548579844087
Train,3,2.760881654858255
Train,2,2.7135705874757132
Train,3,2.734375337096482
Train,3,2.782451294268197
Train,4,2.6195074701045065
Train,3,2.518975997149282
Train,2,2.6784320267327515
Train,3,2.579683092078306
Train,0,2.583029901768634
Train,5,2.8248667510859082
Train,6,2.6798436382347592
Train,5,2.750562352951212
Train,1,2.663514903847861
Train,4,2.5827521093172066
Train,1,2.648317710165968
Train,3,2.744976915356273
Train,0,2.681511567418068
Train,6,2.7644905510885662
Train,1,2.66481370584217
Train,0,2.5668638263683516
Train,0,2.561432643624912
Train,2,2.7734736320115787
Train,1,2.6733191872701663
Train,1,2.6619954043343417
Train,2,2.655873876668179
Train,1,2.7715984329431484
Train,2,2.700640212459473
Train,5,2.7271825036413935
Train,4,2.6449205368124367
Train,4,2.7671971279087146
Train,4,2.7543738583136195
Train,2,2.7053038146713457
Train,1,2.749747197577008
Train,1,2.7248621106010877
Train,3,2.7002129211044847
Train,3,2.667620769189664
Train,0,2.622137133269436
Train,6,2.703419587785135
Train,4,2.6978750606265565
Train,1,2.6439003324198485
Train,4,2.6973673636622566
Train,1,2.66104684085843
Train,0,2.3629051411410593
Train,5,2.7728141005427727
Train,0,2.6990596538243157
Train,3,2.725501052579773
Train,3,2.6969844676966535
Train,1,2.685504359555161
Train,3,2.7602936782009415
Train,3,2.7434880564240762
Train,2,2.6733810335737886
Train,3,2.7054490199445236
Train,4,2.641986915478974
Train,2,2.7680404911699075
Train,4,2.7596146666568684
Train,6,2.7361274546774705
Train,3,2.5502193038670105
Train,3,2.666033168429605
Train,6,2.7334880677823232
Train,4,2.7214272924876566
Train,1,2.434365646245258
Train,6,2.7630528011131577
Train,4,2.601541362066811
Train,3,2.692706298330616
Train,0,2.6993557101434242
Train,0,2.611332522896083
Train,4,2.611588291469946
Train,2,2.71338110778052
Train,3,2.5912622958717844
Train,0,2.666180554382019
Train,1,2.749077980825321
Train,6,2.7285467269529335
Train,2,2.6427569505809796
Train,4,2.602723717004925
Train,2,2.7098341455981205
Train,4,2.488252682512796
Train,2,2.6846102701195855
Train,6,2.721515742959822
Train,0,2.7288622595396457
Train,3,2.67885314146125
Train,1,2.683464975170393
Train,0,2.6715456857553694
Train,4,2.65912696015916
Train,2,2.609371773931755
Train,3,2.7113932620382815
Train,4,2.5602336481307644
Train,5,2.7412168739737206
Train,2,2.6829203977376666
Train,4,2.64644436606996
Train,4,2.693493628672651
Train,3,2.70106230251382
Train,2,2.6668841568823916
Train,6,2.7486403059130153
Train,6,2.669820584006145
Train,0,2.5879158986588378
Train,6,2.5794021854244344
Train,3,2.6833220280484382
Train,1,2.5841208736313384
Train,5,2.6018134786489227
Train,3,2.7633516791959947
Train,5,2.702878931699372
Train,3,2.703831680425563
Train,1,2.765657352206389
Train,4,2.7546369633933265
Train,5,2.6358579877060295
Train,2,2.618364604478413
Train,1,2.6554650363677665
Train,5,2.743235579871603
Train,2,2.726088096043242
Train,4,2.664657572129524
Train,2,2.704418487460602
Train,4,2.6755169903285765
Train,4,2.65346620006966
Train,3,2.6628128037158336
Train,6,2.7861474718159824
Train,6,2.6702496829278535
Train,5,2.711288362522843
Train,1,2.494309723134109
Train,3,2.7385366137688063
Train,1,2.5779351573448555
Train,3,2.74254114537147
Train,0,2.6023344558903694
Train,3,2.606514306645459
Train,4,2.7774666113463313
Train,3,2.6370078463000413
Train,5,2.615760840893168
Train,1,2.681022534520025
Train,4,2.7108233213481436
Train,5,2.6818358330236
Train,3,2.6092614817603543
Train,3,2.5903193413013472
Train,3,2.6128465385340673
Train,2,2.5487438884974214
Train,2,2.775796963212061
Train,2,2.7414226002701754
Train,2,2.755906844493303
Train,2,2.601402196148854
Train,1,2.6024220616175096
Train,5,2.75490017551252
Train,2,2.7398179943649943
Train,2,2.6422492958470163
Train,4,2.6769938769524884
Train,2,2.6807742242108725
Train,1,2.688631134280401
Train,4,2.696056250529133
Train,2,2.706306281393054
Train,1,2.55589453457044
Train,1,2.6692631186850155
Train,0,2.7130173535898376
Train,2,2.702017129949026
Train,1,2.5954724801304025
Train,4,2.735595800394604
Train,2,2.553502415751246
Train,0,2.574946366217302
Train,6,2.629344185594551
Train,1,2.5979935653235207
Train,4,2.7365160093149172
Train,3,2.727163654242757
Train,4,2.743811398965509
Train,6,2.7529684119104547
Train,3,2.667473151141304
Train,3,2.7072575437823536
Train,1,2.6928398020308837
Train,4,2.7277510724803697
Train,1,2.733365325486614
Train,6,2.7708675297967904
Train,5,2.746080316691911
Train,2,2.6819649191750834
Train,1,2.597406061761325
Train,3,2.7093436178394024
Train,3,2.7015654069070005
Train,2,2.674096744546237
Train,1,2.645767885177761
Train,0,2.6264453647672945
Train,1,2.5750122903406405
Train,6,2.718129185775772
Train,0,2.6258575793308023
Train,6,2.7191437243739514
Train,0,2.586252694638964
Train,4,2.749075911532685
Train,6,2.7613629206205927
Train,2,2.6896807896803225
Train,6,2.6832318103900157
Train,1,2.526833948073005
Train,3,2.629598142852611
Train,2,2.711348110439522
Train,2,2.619825750031016
Train,5,2.6046928049607776
Train,6,2.7553638152867195
Train,3,2.666087177071475
Train,0,2.703654143194056
Train,0,2.6442014996096646
Train,3,2.7389695125815514
Train,2,2.6318172657112755
Train,1,2.73419625253155
Train,3,2.70256478657254
Train,3,2.6323203108983875
Train,0,2.711751219338303
Train,2,2.676321184977199
Train,2,2.629696288842264
Train,5,2.6706076507220073
Train,5,2.702147245224931
Train,1,2.698321958035268
Train,2,2.6923661435273787
Train,2,2.7218573419762953
Train,2,2.686429280888799
Train,3,2.6715584667178125
Train,6,2.6450083898138432
Train,5,2.6658818386612126
Train,1,2.759404496040826
Train,5,2.527274757924318
Train,3,2.584181559833027
Train,0,2.687464356716567
Train,4,2.7013897470063664
Train,4,2.705848250806945
Train,0,2.6090580464365485
Train,4,2.7066166315993794
Train,1,2.5885173722438166
Train,6,2.7934345182570417
Train,1,2.7039957475634715
Train,5,2.6546921534584755
Train,6,2.652834958044864
Train,0,2.694215756633678
Train,4,2.765343469310973
Train,1,2.664018260655268
Train,1,2.6574730158916626
Train,1,2.6710424230219876
Train,4,2.6434917312864963
Train,2,2.6218992253273656
Train,3,2.7049148920187793
Train,3,2.6428685000294196
Train,3,2.634969461951864
Train,4,2.714562317805744
Train,1,2.6685560741108634
Train,1,2.68075783819581
Train,4,2.5441701100504774
Train,2,2.7256778349173256
Train,3,2.706962114633439
Train,3,2.576751967586037
Train,3,2.7266110349580064
Train,4,2.687978556354359
Train,5,2.654426938102995
Train,0,2.5206507664520634
Train,0,2.5558426605644264
Train,4,2.734880735795497
Train,3,2.719220331406251
Train,1,2.7415148808318692
Train,5,2.6578339989371518
Train,3,2.7810072720045356
Train,2,2.635915572892537
Train,1,2.631207153232187
Train,6,2.7424230720935094
Train,6,2.7624662924446226
Train,2,2.655019091405021
Train,6,2.733274403046713
Train,4,2.7421370063643673
Train,0,2.6017960678383814
Train,0,2.6518905055157194
Train,4,2.742219146916537
Train,6,2.5768294664547486
Train,2,2.6153485354778105
Train,2,2.6996248032175654
Train,1,2.707834561016534
Train,1,2.5844773194801776
Train,1,2.6888454750456505
Train,6,2.7574135366634884
Train,6,2.8045178548400203
Train,2,2.6815156526571053
Train,2,2.6789081653766873
Train,4,2.6917771146991383
Train,6,2.6933750007307564
Train,1,2.6642432630392263
Train,4,2.726022205576563
Train,3,2.6046960246937463
Train,1,2.6834041609056256
Train,4,2.7236172321502377
Train,1,2.655017877090531
Train,3,2.7653352495261725
Train,5,2.7445734948871516
Train,5,2.5943698405941142
Train,1,2.7011537179150276
Train,4,2.7022909102412207
Train,1,2.642775666786232
Train,2,2.6780823432479717
Train,5,2.644604059202408
Train,3,2.7069036252552507
Train,1,2.664871210760333
Train,1,2.751228265988888
Train,6,2.599252702291547
Train,3,2.7097744215233592
Train,4,2.5848892486222548
Train,0,2.7998572408143634
Train,6,2.659144140049252
Train,2,2.6521060149902653
Train,5,2.699519162182119
Train,3,2.749317249026339
Train,2,2.6700577752395076
Train,5,2.7462669617124855
Train,5,2.613624371064351
Train,1,2.592375531407102
Train,3,2.617503266123115
Train,3,2.7975398697279195
Train,0,2.553865379506437
Train,2,2.7819193097339654
Train,4,2.734718086650566
Train,3,2.7102924133430637
Train,1,2.5511863543579225
Train,2,2.7515642298073675
Train,2,2.7351439458766977
Train,1,2.711432414746058
Train,5,2.749965627095899
Train,4,2.7529864528259385
Train,1,2.726388349414859
Train,2,2.693811353263279
Train,1,2.7490719174655935
Train,3,2.726094439179284
Train,1,2.649568999142769
Train,3,2.52223120793315
Train,3,2.7200156081742324
Train,1,2.6362273549352238
Train,1,2.6926031587754817
Train,1,2.605934871740676
Train,2,2.6258453241287323
Train,1,2.7276662928445172
Train,2,2.7058810440437835
Train,2,2.485739220419762
Train,2,2.5916983389112276
Train,1,2.7581432940301336
Train,2,2.662702962785941
Train,5,2.7215813137428984
Train,6,2.7171945065417797
Train,2,2.717878738822224
Train,0,2.687897631642214
Train,4,2.6795343900701583
Train,4,2.6973026892048306
Train,0,2.707735849045154
Train,5,2.7862423790034114
Train,1,2.6625775677033143
Train,2,2.616053446935032
Train,4,2.680696035143733
Train,6,2.642440174854323
Train,2,2.6761608418236364
Train,3,2.6589639413363306
Train,1,2.783683486850488
Train,2,2.7212921983188783
Train,4,2.7164078920787467
Train,2,2.7362375141337236
Train,3,2.7415072872425954
Train,3,2.6296768332985683
Train,5,2.670148205698567
Train,2,2.712058428178907
Train,2,2.7099598729850816
Train,3,2.6500428093824655
Train,5,2.742356682485402
Train,2,2.6328316577983344
Train,5,2.7974411392838086
Train,5,2.720566939588185
Train,1,2.716998002662632
Train,4,2.7947572794699584
Train,3,2.6140404312555376
Train,3,2.738780035681968
Train,3,2.6311019990517117
Train,0,2.629455615118731
Train,4,2.6488059666500856
Train,4,2.6677301857589133
Train,0,2.741649353279949
Train,2,2.635746435147978
Train,5,2.785967878373169
Train,0,2.61334913306687
Train,2,2.682228732959857
Train,5,2.689928602491432
Train,0,2.733146069419604
Train,2,2.668316828835698
Train,2,2.656494162500253
Train,4,2.726053204776336
Train,1,2.660431977680444
Train,2,2.5761211770200743
Train,5,2.7087838534043174
Train,6,2.7561527650384683
Train,5,2.666636289743484
Train,4,2.7258869989429515
Train,5,2.6474527575080846
Train,4,2.6997098311663934
Train,0,2.701737475365975
Train,6,2.6238871051419266
Train,1,2.6752277237797664
Train,3,2.589715031942293
Train,1,2.6310506343196143
Train,0,2.7082708255101955
Train,1,2.7606350668549893
Train,1,2.7470679645796525
Train,4,2.732797584434363
Train,2,2.7232832376131175
Train,0,2.554406070597456
Train,0,2.4775145115666435
Train,1,2.5990079773535517
Train,0,2.5647774526190994
Train,4,2.6423228700030723
Train,4,2.7544048777668793
Train,0,2.6031854372445284
Train,2,2.66985921307395
Train,4,2.5872622521636357
Train,2,2.584259177912906
Train,0,2.616997056303956
Train,4,2.6283490548753563
Train,1,2.7612857186439728
Train,0,2.7240932376759392
Train,1,2.703626601961721
Train,1,2.614496831905046
Train,6,2.7501555978798002
Train,6,2.8136173913907414
Train,3,2.6413106366145627
Train,5,2.7167111232599876
Train,6,2.5879829670738657
Train,0,2.6342933763480096
Train,2,2.6307147465614604
Train,2,2.5722235618952025
Train,0,2.7115656765978993
Train,1,2.7037888048560057
Train,1,2.6964826974846035
Train,4,2.729593719942575
Train,4,2.746565475161958
Train,2,2.7209539525077764
Train,4,2.669539422682088
Train,2,2.588336465985526
Train,2,2.5841105842887244
Train,4,2.6328489678159395
Train,1,2.5508799878159936
Train,4,2.713118908607777
Train,3,2.711910664262814
Train,2,2.74789486942033
Train,1,2.677532791483384
Train,5,2.6889462932798436
Train,5,2.664195489714865
Train,3,2.708593582537449
Train,2,2.6112882070462833
Train,3,2.626068729434435
Train,0,2.686899336843764
Train,1,2.6961425536064776
Train,2,2.6949435725670496
Train,1,2.755395223643567
Train,4,2.6800216655949898
Train,5,2.748090422617719
Train,4,2.5925950721650377
Train,5,2.6779693251832226
Train,1,2.5441351316878986
Train,1,2.6470293065239776
Train,1,2.70841380432674
Train,1,2.7066637693219335
Train,1,2.719114480799575
Train,6,2.72862889741984
Train,0,2.660976244832781
Train,2,2.7005248067050203
Train,4,2.73519412313765
Train,1,2.725769060235879
Train,1,2.573177659579005
Train,2,2.7416859230431783
Train,2,2.5669547680797704
Train,0,2.6492314110568254
Train,0,2.702117073336343
Train,2,2.58704511809732
Train,6,2.6500251661589136
Train,1,2.702650173311387
Train,3,2.7614902251148594
Train,4,2.7255786778001623
Train,3,2.7725557264872167
Train,0,2.6403309871687135
Train,1,2.6981530940970497
Train,0,2.6409746557918607
Train,0,2.6429424115776126
Train,4,2.7307136826809444
Train,4,2.745350606290546
Train,4,2.6363034254327027
Train,3,2.650743062503356
Train,2,2.7306241012580283
Train,5,2.6581686902918586
Train,2,2.6411577667913297
Train,4,2.723943873191491
Train,2,2.655116812495628
Train,4,2.717233366314017
Train,5,2.673716117592244
Train,4,2.5499104948936635
Train,4,2.7521693601614157
Train,1,2.626972482747887
Train,3,2.756526327784757
Train,4,2.6743319463996142
Train,0,2.6985470269779945
Train,5,2.6360512527799256
Train,4,2.8135125619842705
Train,0,2.6461358830207353
Train,2,2.565435643984492
Train,4,2.765475364321306
Train,0,2.6553439537422387
Train,4,2.6189410768283876
Train,3,2.6542914700003104
Train,2,2.732333088195531
Train,0,2.731382932015026
Train,0,2.6161660020464366
Train,6,2.6502188134976308
Train,1,2.7034220291352034
Train,3,2.707090245419725
Train,2,2.6939890720307074
Train,1,2.5998105090277415
Train,3,2.73584772653656
Train,1,2.726462870279945
Train,1,2.737681621987839
Train,0,2.639659893741711
Train,1,2.572894273778455
Train,4,2.6823355714608694
Train,5,2.8145762873427294
Train,0,2.68593760102719
Train,2,2.649772456808009
Train,2,2.6717833985476123
Train,6,2.6876841154615927
Train,4,2.627630520423506
Train,2,2.6944869580987163
Train,3,2.5584399316497737
Train,3,2.6528457438150865
Train,3,2.6841794594308817
Train,3,2.7062314761782016
Train,0,2.6219479391224807
Train,5,2.7564003443268636
Train,3,2.650327390218529
Train,3,2.488977878037024
Train,2,2.707254146022213
Train,2,2.7258868484730083
Train,2,2.7503573580868745
Train,2,2.746574565583052
Train,2,2.5383011677394536
Train,0,2.5422789093824623
Train,6,2.724475308491188
Train,5,2.627810289108132
Train,3,2.732912159353932
Train,2,2.6656031332884527
Train,3,2.634114109458291
Train,0,2.7396353929708677
Train,0,2.7034993178265565
Train,4,2.7222532417280156
Train,4,2.5856490937328767
Test,3,2.644177707785174
Test,3,2.6796553093190023
Test,1,2.655390441481888
Test,2,2.672566810404386
Test,1,2.640769443747002
Test,3,2.6665182563678216
Test,3,2.7403573970624477
Test,6,2.659964910955663
Test,3,2.650867524613102
Test,0,2.592817827522033
Test,4,2.567362809038504
Test,4,2.6968743505964996
Test,2,2.5661412287014076
Test,5,2.638220689245083
Test,0,2.6908134519214792
Test,2,2.6054520971048745
Test,4,2.7278239631525296
Test,1,2.56637800204092
Test,0,2.618564860700533
Test,2,2.7794714066817727
Test,5,2.601940119775361
Test,1,2.6739741855386483
Test,1,2.7163891352611182
Test,1,2.672151124575547
Test,3,2.699095626175884
Test,0,2.500569620889932
Test,4,2.6603352637322555
Test,5,2.6223843674888747
Test,4,2.697438278934493
Test,4,2.6497894490539355
Test,5,2.682791788350347
Test,4,2.7107780145036906
Test,3,2.6391384739580093
Test,3,2.649035284389249
Test,6,2.6764724838347678
Test,1,2.4898207627832107
Test,4,2.630091224575466
Test,4,2.7324165513292162
Test,6,2.703676517946479
Test,4,2.7863605028963945
Test,3,2.7081320708037335
Test,2,2.648371139292948
Test,1,2.5646064400624042
Test,3,2.8175268109321188
Test,2,2.555277465691685
Test,6,2.6841659955753254
Test,4,2.71720308926801
Test,2,2.7259324548697816
Test,0,2.6248296630075028
Test,1,2.744382070512316
Test,3,2.6949996375083565
Test,1,2.708885601184592
Test,1,2.6296011167964406
Test,1,2.6979242996137454
Test,2,2.7304597304119564
Test,4,2.6213353141675064
Test,1,2.690538827342509
Test,5,2.638308679519803
Test,2,2.610665922409323
Test,5,2.7531801203483144
Test,2,2.6597301452477167
Test,2,2.6923837576439262
Test,1,2.7602600102763546
Test,3,2.720254168108014
Test,4,2.6160899121993646
Test,3,2.7663855739483
Test,4,2.6211458295436305
Test,2,2.610318070157053
Test,3,2.6760675251988197
Test,6,2.6607086270666955
Test,1,2.7684306442450124
Test,0,2.7759874190750105
Test,2,2.718721257150289
Test,6,2.5670846879764975
Test,0,2.6008011971679976
Test,6,2.6784835407088035
Test,3,2.6508521161853342
Test,3,2.6761163012349196
Test,0,2.6691291308385554
Test,4,2.771873474175879
Test,0,2.662716678336095
Test,1,2.7283233011866144
Test,0,2.6371049331218273
Test,0,2.650512561928741
Test,4,2.6857347749426794
Test,0,2.609319739696968
Test,1,2.6472290022819713
Test,4,2.760109520118117
Test,3,2.7215792138654273
Test,1,2.681660485279765
Test,2,2.7703784704173513
Test,4,2.714268589101932
Test,4,2.6658745774085006
Test,1,2.667260037151997
Test,5,2.6921629051014278
Test,0,2.558499096869609
Test,2,2.72539372509456
Test,1,2.5961366663900014
Test,1,2.6862050163511277
Test,4,2.794747275110806
Test,0,2.708348084626159
Test,1,2.7021018665452408
Test,2,2.7551881691478686
Test,1,2.704577644268596
